Timestamp,Label_ML,Cam_Face_Det,Cam_Pitch,Cam_Yaw,Cam_EAR,Gyro_Acc_X,Gyro_Acc_Y,Gyro_Acc_Z,Gyro_Rot_X,Gyro_Rot_Y,Gyro_Rot_Z,Audio_dB,Light_Lux,Temp_C,Humidity_Perc,Gas_Pin,Alcohol_Pin
12:59:33.060,VIGILE,1,171.7,-10.7,0.276,-5.911,7.875,-1.935,-0.604,0.515,-0.324,85.53,0.0,31.3,27,1,1
12:59:33.560,VIGILE,1,175.11,-0.77,0.249,-5.576,6.838,-2.789,0.117,-0.162,0.315,85.53,0.0,31.3,27,1,1
12:59:34.060,VIGILE,1,176.04,-6.3,0.281,-5.418,7.697,-2.674,-0.278,0.027,0.283,85.53,0.0,31.3,27,1,1
12:59:34.560,VIGILE,1,175.52,-16.22,0.286,-4.954,8.423,-2.502,-0.195,0.227,0.055,85.53,0.0,31.3,27,1,1
12:59:35.060,VIGILE,1,176.07,-17.14,0.146,-5.643,7.745,-3.385,-0.18,0.397,-0.195,85.53,0.0,31.3,26,1,1
12:59:35.560,VIGILE,1,177.05,-16.88,0.259,-5.413,7.197,-3.065,-1.427,0.107,-0.397,85.53,0.0,31.3,26,1,1
12:59:36.060,VIGILE,1,178.82,-15.93,0.276,-5.595,8.468,-2.555,-0.593,0.029,0.001,85.53,0.0,31.3,26,1,1
12:59:36.560,VIGILE,1,174.14,-14.2,0.277,-4.166,7.221,-3.541,-0.067,0.058,-0.164,85.53,433.37,31.3,26,1,1
12:59:37.060,VIGILE,1,172.83,-13.07,0.213,-4.796,8.128,-3.596,-0.042,0.056,-0.068,85.53,51.13,31.3,26,1,1
12:59:37.560,VIGILE,1,174.68,-5.59,0.282,-3.962,7.283,-3.804,0.047,0.078,-0.118,85.53,24.08,31.2,26,1,1
12:59:38.061,VIGILE,1,172.79,2.21,0.231,-4.298,8.1,-3.531,0.004,0.07,-0.071,85.53,19.21,31.2,26,1,1
12:59:38.561,VIGILE,1,176.39,-1.62,0.237,-4.005,7.235,-3.831,-0.054,0.149,0.026,85.53,25.65,31.2,26,1,1
12:59:39.061,VIGILE,1,176.94,-5.59,0.245,-3.989,7.582,-3.069,-0.296,0.112,-0.044,85.53,105.88,31.2,26,1,1
